date,start,high,low,end,end_5,end_20,end_60,end_120,amount,amount_5,amount_20,amount_60,amount_120
2009-08-19,96743,96947,90620,90722,96090,93309,96556,104816,505119,289238,274762,236021,226143
2009-08-20,90314,91844,87150,89701,94457,93344,96265,104835,363145,323432,284828,239378,228042
2009-08-21,88783,89599,83680,83986,91477,93033,95802,104778,536095,394766,298766,244273,229360
2009-08-22,88783,89599,83680,83986,91477,93033,95802,104778,536095,394766,298766,244273,229360
2009-08-23,88783,89599,83680,83986,91477,93033,95802,104778,536095,394766,298766,244273,229360
2009-08-24,84599,86232,83374,83986,89028,92737,95314,104746,326915,407631,302742,246692,230999
2009-08-25,83884,86232,83476,83476,86374,92395,94664,104678,289592,404173,300496,243302,232594
2009-08-26,83680,87660,83374,87558,85742,92293,94083,104663,395047,382159,311250,243413,234973
2009-08-27,88273,89905,87456,89803,85762,92273,93632,104630,330067,375543,317062,246277,236903
2009-08-28,90109,90620,87762,88170,86599,92140,93222,104578,205087,309342,312784,246623,237736
2009-08-29,90109,90620,87762,88170,86599,92140,93222,104578,205087,309342,312784,246623,237736
2009-08-30,90109,90620,87762,88170,86599,92140,93222,104578,205087,309342,312784,246623,237736
2009-08-31,88170,89497,84293,85007,86803,91640,92853,104521,253273,294613,303636,247618,238493
2009-09-01,85109,85823,84089,85721,87252,91263,92530,104460,310274,298750,302642,248877,235288
2009-09-02,84599,85109,81639,82864,86313,90824,92150,104391,425063,304753,312719,252318,237424
2009-09-03,82864,84293,82558,83374,85027,90446,91720,104314,224133,283566,312842,250227,237336
2009-09-04,84497,87048,84089,85415,84476,90002,91366,104269,268641,296277,311666,250877,238036
2009-09-05,84497,87048,84089,85415,84476,90002,91366,104269,268641,296277,311666,250877,238036
2009-09-06,84497,87048,84089,85415,84476,90002,91366,104269,268641,296277,311666,250877,238036
2009-09-07,86946,87048,85211,85313,84538,89518,91011,104245,219383,289499,307701,252529,238002
2009-09-08,86334,88068,85721,87660,84925,89033,90703,104231,255740,278592,305969,255149,239058
2009-09-09,89497,90211,88068,89803,86313,88614,90422,104204,302695,254118,307567,257783,239586
2009-09-10,91232,95926,90620,95926,88824,88517,90286,104115,550217,319335,325469,265547,236838
2009-09-11,96130,96947,94089,96130,90967,88380,90145,104002,332318,332071,333114,269325,236073
2009-09-12,96130,96947,94089,96130,90967,88380,90145,104002,332318,332071,333114,269325,236073
2009-09-13,96130,96947,94089,96130,90967,88380,90145,104002,332318,332071,333114,269325,236073
2009-09-14,96436,96436,93885,94089,92722,88273,89961,103880,181654,324525,329067,271312,236043
2009-09-15,94395,95212,89089,90416,93273,87956,89795,103728,402350,353847,333840,276301,237504
2009-09-16,91436,94395,91232,93987,94110,88119,89744,103669,244913,342290,320830,277304,237637
2009-09-17,94498,99600,94498,98988,94722,88584,89771,103644,471031,326453,326224,281632,240352
2009-09-18,100008,102559,97559,102559,96008,89512,89931,103605,543979,368785,326619,286404,243040
2009-09-19,100008,102559,97559,102559,96008,89512,89931,103605,543979,368785,326619,286404,243040
2009-09-20,100008,102559,97559,102559,96008,89512,89931,103605,543979,368785,326619,286404,243040
2009-09-21,102559,103580,100008,101845,97559,90405,90166,103506,215848,375624,321065,284537,243046
2009-09-22,102049,102049,99396,100620,99600,91263,90329,103324,223716,339897,317771,283178,240802
2009-09-23,99600,100416,96130,96232,100049,91696,90393,103118,384172,367749,317228,287179,242417
2009-09-24,94906,97763,93579,94600,99171,91936,90436,102924,223554,318254,311902,288459,241885
2009-09-25,95110,98375,93885,97967,98253,92426,90555,102780,213998,252258,312348,288215,241531
2009-09-26,95110,98375,93885,97967,98253,92426,90555,102780,213998,252258,312348,288215,241531
2009-09-27,95110,98375,93885,97967,98253,92426,90555,102780,213998,252258,312348,288215,241531
2009-09-28,97967,99498,95926,98682,97620,93110,90701,102560,163275,241743,307848,286844,241092
2009-09-29,98988,99192,96028,96130,96722,93630,90824,102281,171567,231313,300912,285038,240236
2009-09-30,94702,97151,90824,90824,95640,94028,90861,101933,251389,204757,292229,286947,240796
2009-10-01,91334,92763,87558,89089,94538,94314,90859,101574,224709,204988,292257,288709,241642
2009-10-02,91334,92763,87558,89089,94538,94314,90859,101574,224709,204988,292257,288709,241642
2009-10-03,91334,92763,87558,89089,94538,94314,90859,101574,224709,204988,292257,288709,241642
2009-10-04,91334,92763,87558,89089,94538,94314,90859,101574,224709,204988,292257,288709,241642
2009-10-05,88273,88987,86946,87252,92395,94406,90858,101229,204552,203098,289053,290067,242316
2009-10-06,88273,90007,87354,89701,90599,94625,91026,100876,163507,203145,286259,287549,242046
2009-10-07,90824,90824,88885,89293,89232,94707,91206,100586,131917,195215,280068,285736,241732
2009-10-08,89395,90314,87762,90314,89130,94732,91373,100306,96858,164309,269776,284338,241807
2009-10-09,90824,94191,89803,93681,90048,94620,91543,100053,189675,157302,251749,283035,242201
2009-10-10,90824,94191,89803,93681,90048,94620,91543,100053,189675,157302,251749,283035,242201
2009-10-11,90824,94191,89803,93681,90048,94620,91543,100053,189675,157302,251749,283035,242201
2009-10-12,94395,94395,91436,92967,91191,94462,91718,99782,124738,141339,241370,281646,241830
2009-10-13,92865,92865,90007,90007,91252,94258,91790,99512,107084,130054,237642,278454,241031
2009-10-14,90314,92559,90314,91640,91722,94319,91831,99216,113206,126312,223184,273576,239703
2009-10-15,91844,97151,91844,96334,92926,94436,91955,98982,386798,184300,230279,275290,241447
2009-10-16,95926,97661,95212,95212,93232,94248,92059,98801,260769,198519,219766,276939,241459
2009-10-17,95926,97661,95212,95212,93232,94248,92059,98801,260769,198519,219766,276939,241459
2009-10-18,95926,97661,95212,95212,93232,94248,92059,98801,260769,198519,219766,276939,241459
2009-10-19,94804,96028,93987,95824,93804,93911,92152,98580,93510,192273,197242,274209,241280
2009-10-20,97049,99396,96641,98886,95579,93763,92302,98315,269945,224846,199947,274585,241415
2009-10-21,98477,100314,97967,99804,97212,93722,92460,98016,199433,242091,198733,272333,241499
2009-10-22,98477,99498,97763,99498,97845,93885,92625,97727,127714,190274,185910,271462,241258
2009-10-23,99804,100008,90824,91232,97049,93717,92642,97347,248267,187774,187146,272037,241739
2009-10-24,99804,100008,90824,91232,97049,93717,92642,97347,248267,187774,187146,272037,241739
2009-10-25,99804,100008,90824,91232,97049,93717,92642,97347,248267,187774,187146,272037,241739
2009-10-26,92967,95722,92048,94702,96824,93554,92707,97031,202335,209539,186562,270565,242358
2009-10-27,93885,94293,90211,91232,95294,93181,92644,96681,181935,191937,187495,266326,242488
2009-10-28,91130,91232,87456,87558,92844,92753,92548,96335,241288,200308,190981,264845,240928
2009-10-29,86027,86232,84191,85823,90109,92502,92451,96034,174510,209667,187138,264028,239979
2009-10-30,87558,87660,85313,85517,88966,92324,92361,95773,81213,176256,179963,261687,238698
2009-10-31,87558,87660,85313,85517,88966,92324,92361,95773,81213,176256,179963,261687,238698
2009-11-01,87558,87660,85313,85517,88966,92324,92361,95773,81213,176256,179963,261687,238698
2009-11-02,82456,85007,82048,84089,86844,92166,92191,95496,90224,153834,174246,258322,238138
2009-11-03,84293,85211,83272,83272,85252,91844,91996,95237,69810,131409,169561,254507,237452
2009-11-04,83272,84497,82252,83578,84456,91559,91766,94922,186976,120547,172314,252784,237392
2009-11-05,82150,82456,75618,75823,82456,90834,91394,94550,589394,203523,196941,258095,241699
2009-11-06,76945,77557,73782,74598,80272,89880,91006,94211,346523,256585,204784,260667,243149
2009-11-07,76945,77557,73782,74598,80272,89880,91006,94211,346523,256585,204784,260667,243149
2009-11-08,76945,77557,73782,74598,80272,89880,91006,94211,346523,256585,204784,260667,243149
2009-11-09,75006,76639,75006,76027,78660,89033,90625,93939,195915,277724,208342,260942,242985
2009-11-10,76639,77353,75720,75925,77190,88329,90286,93636,161257,296013,211051,259253,242990
2009-11-11,75618,76639,74700,75720,75618,87533,89936,93366,106227,279863,210702,255909,242827
2009-11-12,76639,78068,76129,76639,75782,86548,89701,93128,201281,202241,201426,250845,243433
2009-11-13,77353,78170,75925,77966,76455,85686,89506,92885,144713,161879,195624,247204,243291
2009-11-14,77353,78170,75925,77966,76455,85686,89506,92885,144713,161879,195624,247204,243291
2009-11-15,77353,78170,75925,77966,76455,85686,89506,92885,144713,161879,195624,247204,243291
2009-11-16,78476,78884,77455,78782,77006,84833,89419,92610,157849,154265,198840,240900,242587
2009-11-17,79190,81129,78068,80619,77945,83920,89363,92338,191109,160236,194899,238637,242664
2009-11-18,81537,81537,79190,79292,78660,82895,89293,91979,142889,167568,192071,236192,239747
2009-11-19,80517,80517,77353,77864,78904,81813,89131,91607,199104,167133,195641,232926,238170
2009-11-20,77353,78578,77353,77761,78864,81139,88931,91281,106933,159577,188574,229207,237742
2009-11-21,77353,78578,77353,77761,78864,81139,88931,91281,106933,159577,188574,229207,237742
2009-11-22,77353,78578,77353,77761,78864,81139,88931,91281,106933,159577,188574,229207,237742
2009-11-23,78272,78374,74088,76333,78374,80221,88733,90978,161527,160312,186534,228481,237552
2009-11-24,76639,77251,75823,76129,77476,79466,88585,90719,124150,146921,183645,226329,236973
2009-11-25,76435,77047,74904,76027,76823,78889,88424,90477,108652,140073,177013,222969,235923
2009-11-26,76231,77761,75823,76027,76455,78399,88310,90230,137244,127701,175150,218172,235245
2009-11-27,74496,75210,69495,70210,74945,77634,88091,89905,244705,155256,183324,218515,234371
2009-11-28,74496,75210,69495,70210,74945,77634,88091,89905,244705,155256,183324,218515,234371
2009-11-29,74496,75210,69495,70210,74945,77634,88091,89905,244705,155256,183324,218515,234371
2009-11-30,71741,72659,71332,71536,73986,77006,87859,89613,162412,155433,186934,216744,233811
2009-12-01,70924,72047,67046,67863,72332,76236,87568,89290,397001,210003,203293,219705,236117
2009-12-02,68883,69700,66536,67352,70598,75425,87230,88966,396323,267537,213760,222048,238598
2009-12-03,67761,71945,67557,71945,69781,75231,86932,88677,374742,315037,203028,223248,240516
2009-12-04,70924,73271,70006,71843,70108,75093,86531,88409,263894,318874,198896,218476,242012
2009-12-05,70924,73271,70006,71843,70108,75093,86531,88409,263894,318874,198896,218476,242012
2009-12-06,70924,73271,70006,71843,70108,75093,86531,88409,263894,318874,198896,218476,242012
2009-12-07,72659,75006,72659,74802,70761,75032,86175,88160,383382,363068,208270,219327,244326
2009-12-08,75006,75720,73577,74802,72149,74976,85854,87908,171947,318058,208804,219166,245239
2009-12-09,73782,75210,73271,74802,73639,74930,85594,87694,137884,266370,210387,214758,245530
2009-12-10,75516,77864,74598,77761,74802,74986,85323,87534,353546,262131,218000,216568,246936
2009-12-11,78170,80211,77251,79394,76312,75057,84997,87384,222271,253806,221878,212422,247027
2009-12-12,78170,80211,77251,79394,76312,75057,84997,87384,222271,253806,221878,212422,247027
2009-12-13,78170,80211,77251,79394,76312,75057,84997,87384,222271,253806,221878,212422,247027
2009-12-14,80313,80313,77761,79802,77312,75108,84617,87274,150879,207305,221530,205871,246137
2009-12-15,79905,81027,78680,80823,78517,75118,84267,87216,154109,203738,219680,204842,244689
2009-12-16,81027,81639,79394,79394,79435,75124,83913,87121,157163,207594,220393,203733,243455
2009-12-17,80109,81129,79496,80109,79905,75236,83645,87019,135497,163984,217213,199588,243384
2009-12-18,79700,80211,78884,79496,79925,75323,83393,86914,66673,132864,215200,196973,242716
2009-12-19,79700,80211,78884,79496,79925,75323,83393,86914,66673,132864,215200,196973,242716
2009-12-20,79700,80211,78884,79496,79925,75323,83393,86914,66673,132864,215200,196973,242716
2009-12-21,79905,81027,79292,79598,79884,75486,83087,86821,76144,117917,210931,194676,241445
2009-12-22,81639,88987,81639,87252,81170,76042,82896,86799,613415,209778,235394,202178,244511
2009-12-23,87762,88068,85007,85823,82456,76532,82724,86774,235231,225392,241723,203239,244138
2009-12-24,87762,89191,86334,88273,84089,77144,82682,86772,188216,235936,244272,202186,244567
2009-12-25,87762,89191,86334,88273,84089,77144,82682,86772,188216,235936,244272,202186,244567
2009-12-26,87762,89191,86334,88273,84089,77144,82682,86772,188216,235936,244272,202186,244567
2009-12-27,87762,89191,86334,88273,84089,77144,82682,86772,188216,235936,244272,202186,244567
2009-12-28,101437,101437,100518,101437,88477,78705,82888,86874,337238,290049,248898,204062,246385
2009-12-29,99396,102559,95518,97661,92089,80012,83061,86960,481397,371099,264848,208676,249372
2009-12-30,97457,99294,95008,97355,94110,81486,83189,87107,182225,284861,254109,208988,248268
2009-12-31,97457,99294,95008,97355,94110,81486,83189,87107,182225,284861,254109,208988,248268
2010-01-01,97457,99294,95008,97355,94110,81486,83189,87107,182225,284861,254109,208988,248268
2010-01-02,97457,99294,95008,97355,94110,81486,83189,87107,182225,284861,254109,208988,248268
2010-01-03,97457,99294,95008,97355,94110,81486,83189,87107,182225,284861,254109,208988,248268
2010-01-04,94293,96947,94293,94804,95906,82859,83281,87244,130633,263942,240824,208966,247351
2010-01-05,94395,95620,92763,94600,97171,83992,83352,87363,190253,264349,231600,210523,247431
2010-01-06,94600,100212,93885,99804,96845,85390,83454,87499,261431,249188,231477,211719,247377
2010-01-07,100008,105111,98784,102559,97824,86778,83614,87666,320974,217103,228356,214989,248318
2010-01-08,105621,112254,103580,109193,100192,88497,83934,87862,368825,254423,238200,219352,248903
2010-01-09,105621,112254,103580,109193,100192,88497,83934,87862,368825,254423,238200,219352,248903
2010-01-10,105621,112254,103580,109193,100192,88497,83934,87862,368825,254423,238200,219352,248903
2010-01-11,109193,112254,106131,107662,102764,90140,84201,88016,258224,279941,244217,221769,247673
2010-01-12,108682,115316,106131,112764,106396,91890,84475,88215,233970,288685,238238,219222,247256
2010-01-13,110723,116336,109193,110213,108478,93431,84725,88392,235494,283497,238900,218800,247870
2010-01-14,109703,114295,105111,109193,109805,94901,84947,88550,284928,276288,245602,221991,248100
2010-01-15,109193,115316,108172,115316,111030,96625,85221,88762,242643,251052,250029,221536,248060
2010-01-16,109193,115316,108172,115316,111030,96625,85221,88762,242643,251052,250029,221536,248060
2010-01-17,109193,115316,108172,115316,111030,96625,85221,88762,242643,251052,250029,221536,248060
2010-01-18,117357,125010,117357,121439,113785,98727,85582,89021,256173,250642,254979,222481,247407
2010-01-19,122459,127051,119398,122969,115826,100871,85973,89299,252589,254365,260834,224563,248013
2010-01-20,124500,126541,121439,125010,118785,103146,86536,89589,124339,232134,263717,222497,247267
2010-01-21,122969,123990,119398,119908,120928,105162,86956,89831,120251,199199,265922,221129,245847
2010-01-22,115826,122459,115826,117867,121439,106692,87400,90022,165489,183768,243526,220855,243591
2010-01-23,115826,122459,115826,117867,121439,106692,87400,90022,165489,183768,243526,220855,243591
2010-01-24,115826,122459,115826,117867,121439,106692,87400,90022,165489,183768,243526,220855,243591
2010-01-25,115826,119908,110213,112764,119704,108039,87820,90184,283860,189306,245958,221565,243205
2010-01-26,113275,115316,104600,106131,116336,108932,88159,90305,349603,208708,254027,224483,244256
2010-01-27,107662,109193,101947,106641,112662,109193,88511,90436,302317,244304,252281,228168,244928
2010-01-28,106641,111744,103580,109193,110519,109769,88929,90560,154346,251123,235928,229236,243779
2010-01-29,107152,108172,101131,104600,107866,110131,89285,90640,204495,258924,237042,231481,242994
2010-01-30,107152,108172,101131,104600,107866,110131,89285,90640,204495,258924,237042,231481,242994
2010-01-31,107152,108172,101131,104600,107866,110131,89285,90640,204495,258924,237042,231481,242994
2010-02-01,104090,105111,101641,103580,106029,110570,89618,90692,104606,223073,235741,230108,241446
2010-02-02,107152,108172,103070,103070,105417,110994,90072,90733,113075,175768,231882,222170,240132
2010-02-03,105111,106641,105111,105111,105111,111259,90581,90793,83119,131928,222966,217780,239223
2010-02-04,105111,107662,104600,106641,104600,111463,91091,90858,70776,115214,210456,215694,238318
2010-02-05,101029,103070,101029,101335,103947,111070,91514,90900,134313,101178,198731,215245,237249
2010-02-06,101029,103070,101029,101335,103947,111070,91514,90900,134313,101178,198731,215245,237249
2010-02-07,101029,103070,101029,101335,103947,111070,91514,90900,134313,101178,198731,215245,237249
2010-02-08,101743,103580,101233,101641,103560,110769,91946,90941,89627,98182,190301,214968,235439
2010-02-09,101641,104090,100314,103070,103560,110285,92387,91044,93315,94230,183268,213169,232007
2010-02-10,105111,108172,104090,104600,103457,110004,92831,91168,121290,101864,177558,212778,229991
2010-02-11,104600,106641,104600,105621,103253,109825,93278,91348,47954,97300,165709,210947,225924
2010-02-12,105621,108172,105111,106641,104315,109392,93712,91537,77958,86029,157475,209061,223849
2010-02-13,105621,108172,105111,106641,104315,109392,93712,91537,77958,86029,157475,209061,223849
2010-02-14,105621,108172,105111,106641,104315,109392,93712,91537,77958,86029,157475,209061,223849
2010-02-15,105621,108172,105111,106641,104315,109392,93712,91537,77958,86029,157475,209061,223849
2010-02-16,106641,109703,105621,107152,105417,108677,94176,91735,45672,77238,146950,207441,221816
2010-02-17,109703,109703,106131,106641,106131,107861,94656,91894,112010,80977,139921,205989,219458
2010-02-18,108172,111234,106641,109193,107050,107070,95180,92055,116087,79936,139508,206142,217675
2010-02-19,108172,111234,107662,109703,107866,106560,95736,92235,109000,92145,138946,205266,216874
2010-02-20,108172,111234,107662,109703,107866,106560,95736,92235,109000,92145,138946,205266,216874
2010-02-21,108172,111234,107662,109703,107866,106560,95736,92235,109000,92145,138946,205266,216874
2010-02-22,111744,113275,110723,112254,108989,106279,96338,92462,65001,89554,133921,204281,215305
2010-02-23,111234,114295,111234,113275,110213,106305,96959,92691,66151,93650,123036,203572,213271
2010-02-24,112254,115826,111234,115826,112050,106789,97622,92966,66532,84554,108882,202394,210283
2010-02-25,116336,116846,107152,111234,112458,107019,98306,93198,233408,108018,105437,202205,210360
2010-02-26,110213,110723,107662,110213,112560,107070,98950,93405,110889,108396,103264,201347,209045
2010-02-27,110213,110723,107662,110213,112560,107070,98950,93405,110889,108396,103264,201347,209045
2010-02-28,110213,110723,107662,110213,112560,107070,98950,93405,110889,108396,103264,201347,209045
2010-03-01,110213,110723,107662,110213,112560,107070,98950,93405,110889,108396,103264,201347,209045
2010-03-02,110723,111744,108172,108682,111846,107274,99631,93600,108689,117134,98474,196541,208123
2010-03-03,109703,110723,107662,108682,110927,107529,100319,93775,84878,120879,97487,191351,206699
2010-03-04,109703,111744,107662,107662,109295,107759,100915,93924,74836,122540,95575,186352,204800
2010-03-05,109193,111234,108172,110723,109193,108039,101563,94047,46022,85063,93720,182721,200599
2010-03-06,109193,111234,108172,110723,109193,108039,101563,94047,46022,85063,93720,182721,200599
2010-03-07,109193,111234,108172,110723,109193,108039,101563,94047,46022,85063,93720,182721,200599
2010-03-08,113275,116336,112254,114805,110111,108448,102229,94202,150233,92932,97693,178835,199081
2010-03-09,114295,118377,113275,116846,111744,109223,102930,94392,108116,92817,96383,177771,198469
2010-03-10,116846,118377,114805,118377,113683,110060,103656,94625,97586,95359,96781,177100,195929
2010-03-11,118887,119398,115316,116846,115520,110749,104308,94816,65520,93495,95392,172299,194434
2010-03-12,117357,119398,114805,119398,117255,111489,104975,94986,93968,103085,94026,170161,191292
2010-03-13,117357,119398,114805,119398,117255,111489,104975,94986,93968,103085,94026,170161,191292
2010-03-14,117357,119398,114805,119398,117255,111489,104975,94986,93968,103085,94026,170161,191292
2010-03-15,118377,118887,114295,117357,117765,112076,105600,95109,110521,95142,97154,169488,187680
2010-03-16,115826,117357,114295,114805,117357,112484,106167,95217,65742,86667,96543,168016,186429
2010-03-17,117357,118887,115826,116846,117050,112968,106791,95352,131223,93395,100821,167583,185658
2010-03-18,116846,122459,116846,118377,117357,113555,107429,95537,196577,119606,105049,168601,184095
2010-03-19,119908,121439,117867,118887,117255,114040,108085,95739,129187,126650,105704,169643,183308
2010-03-20,119908,121439,117867,118887,117255,114040,108085,95739,129187,126650,105704,169643,183308
2010-03-21,119908,121439,117867,118887,117255,114040,108085,95739,129187,126650,105704,169643,183308
2010-03-22,119398,120418,117357,117357,117255,114423,108715,95901,93260,123198,104917,169928,182302
2010-03-23,118887,119398,116846,117867,117867,114703,109225,96061,70015,124052,105168,160872,181525
2010-03-24,118377,119398,114805,118377,118173,114958,109768,96246,104245,118657,107072,158689,180964
2010-03-25,117867,120418,117357,118887,118275,115111,110278,96480,70149,93371,107253,156721,179454
2010-03-26,118887,120418,117357,119398,118377,115520,110577,96732,61867,79907,98676,152131,178096
2010-03-27,118887,120418,117357,119398,118377,115520,110577,96732,61867,79907,98676,152131,178096
2010-03-28,118887,120418,117357,119398,118377,115520,110577,96732,61867,79907,98676,152131,178096
2010-03-29,119398,122459,118887,120418,118989,116030,110956,97009,194066,100068,102835,147342,178009
2010-03-30,121949,127561,121949,126541,120724,116923,111443,97316,311840,148433,112993,149503,179245
2010-03-31,127561,131643,127051,131133,123275,118045,112048,97664,282217,184028,122860,152029,180498
2010-04-01,131133,132154,127051,130113,125520,119168,112640,97996,129430,195884,125589,151015,180769
2010-04-02,132154,134195,129092,133684,128378,120316,113205,98329,242249,231960,135401,150696,181207
2010-04-03,132154,134195,129092,133684,128378,120316,113205,98329,242249,231960,135401,150696,181207
2010-04-04,132154,134195,129092,133684,128378,120316,113205,98329,242249,231960,135401,150696,181207
2010-04-05,133174,136236,130623,135215,131337,121336,113749,98682,114985,216144,133638,147263,181126
2010-04-06,135725,138787,135725,138277,133684,122408,114234,99084,187146,191205,137590,144235,181793
2010-04-07,138277,138277,135215,136746,134807,123326,114719,99460,145072,163776,139964,142349,182059
2010-04-08,136746,137256,133684,136746,136134,124321,115118,99796,128967,163684,143136,140599,179910
2010-04-09,138277,138277,135215,136746,136746,125189,115560,100143,138394,142913,145358,138980,178890
2010-04-10,138277,138277,135215,136746,136746,125189,115560,100143,138394,142913,145358,138980,178890
2010-04-11,138277,138277,135215,136746,136746,125189,115560,100143,138394,142913,145358,138980,178890
2010-04-12,137256,139297,134195,136236,136950,126133,116011,100479,107204,141357,145192,136018,179004
2010-04-13,136236,137766,132664,134705,136236,127128,116334,100778,121918,128311,148001,134006,177771
2010-04-14,134705,136236,130113,132664,135419,127919,116521,101052,142831,127863,148581,132117,177299
2010-04-15,133684,133684,129092,130113,134093,128505,116641,101307,199672,142004,148736,131235,177899
2010-04-16,130623,132664,128582,130623,132868,129092,116734,101635,114984,137322,148026,131079,176788
2010-04-17,130623,132664,128582,130623,132868,129092,116734,101635,114984,137322,148026,131079,176788
2010-04-18,130623,132664,128582,130623,132868,129092,116734,101635,114984,137322,148026,131079,176788
2010-04-19,127561,129602,127051,127561,131133,129602,116862,101909,62519,128385,146489,130117,175623
2010-04-20,128072,129602,125010,129092,130011,130164,117049,102224,74287,118859,146702,128597,174726
2010-04-21,130113,130113,128072,129602,129398,130725,117329,102575,77867,105866,145383,125164,173364
2010-04-22,128582,128582,125010,125010,128378,131031,117644,102901,131773,92286,148464,121533,173008
2010-04-23,125010,126031,121439,123480,126949,131235,117925,103218,150746,99438,152908,119007,173587
2010-04-24,125010,126031,121439,123480,126949,131235,117925,103218,150746,99438,152908,119007,173587
2010-04-25,125010,126031,121439,123480,126949,131235,117925,103218,150746,99438,152908,119007,173587
2010-04-26,123480,126031,123480,123480,126133,131388,118163,103546,58884,98711,146149,117416,173326
2010-04-27,125520,131133,124500,131133,126541,131618,118605,103945,225256,128905,141820,117762,174622
2010-04-28,127561,132154,127051,131133,126847,131618,119064,104341,209623,155256,138190,119512,174810
2010-04-29,133174,136236,121949,122969,126439,131261,119396,104734,493773,227656,156408,125857,174014
2010-04-30,127051,128582,122969,125010,126745,130827,119728,105154,224138,242335,155502,128208,172994
2010-05-01,127051,128582,122969,125010,126745,130827,119728,105154,224138,242335,155502,128208,172994
2010-05-02,127051,128582,122969,125010,126745,130827,119728,105154,224138,242335,155502,128208,172994
2010-05-03,125010,125010,106641,109193,123888,129526,119770,105430,1123222,455202,205914,145748,180721
2010-05-04,112764,114805,103580,109703,119602,128097,119909,105712,792386,568628,236176,156716,185981
2010-05-05,112764,114805,103580,109703,119602,128097,119909,105712,792386,568628,236176,156716,185981
2010-05-06,106131,106641,103070,104090,114193,126464,119950,105948,360851,598874,246965,161237,188102
2010-05-07,99090,105111,97457,103580,110315,124806,119959,106173,461090,592337,263571,167366,190268
2010-05-08,99090,105111,97457,103580,110315,124806,119959,106173,461090,592337,263571,167366,190268
2010-05-09,99090,105111,97457,103580,110315,124806,119959,106173,461090,592337,263571,167366,190268
2010-05-10,104090,111234,102049,110213,107356,123480,120052,106442,428678,633245,278085,172489,192634
2010-05-11,112254,112254,101743,101845,105886,121760,119989,106634,561051,520811,300777,181041,195994
2010-05-12,104090,105621,100927,101743,104294,120112,119908,106810,380660,438466,313715,186086,197574
2010-05-13,104090,105621,101641,101641,103804,118561,119816,106996,238641,414024,318505,189302,198371
2010-05-14,100620,101335,94293,94293,101947,116770,119610,107133,594783,440763,338261,197348,201669
2010-05-15,100620,101335,94293,94293,101947,116770,119610,107133,594783,440763,338261,197348,201669
2010-05-16,100620,101335,94293,94293,101947,116770,119610,107133,594783,440763,338261,197348,201669
2010-05-17,95518,96947,92967,93375,98580,114907,119347,107263,271437,409314,346083,199938,203040
2010-05-18,94395,95518,90824,93375,96885,113198,119074,107405,167501,330604,351332,200913,203089
2010-05-19,93273,94804,92355,94293,95396,111458,118775,107556,158352,286143,355536,202468,203374
2010-05-20,94293,94293,87150,89089,92885,109432,118372,107665,253526,289120,364319,205591,204582
2010-05-21,94293,94293,87150,89089,92885,109432,118372,107665,253526,289120,364319,205591,204582
2010-05-22,94293,94293,87150,89089,92885,109432,118372,107665,253526,289120,364319,205591,204582
2010-05-23,94293,94293,87150,89089,92885,109432,118372,107665,253526,289120,364319,205591,204582
2010-05-24,88579,90620,87966,89701,91967,107667,117937,107779,95349,189233,362497,206072,204233
2010-05-25,89701,90109,81843,84701,90232,105728,117494,107900,159026,166751,362911,204832,203519
2010-05-26,85211,86232,82150,83782,88313,103743,117054,108002,177773,168805,368856,205947,203647
2010-05-27,84191,93885,83170,90824,87619,101728,116756,108193,287871,194709,371987,208933,202737
2010-05-28,93579,95110,91028,92967,88395,99819,116494,108407,234656,190935,373238,211429,201390
2010-05-29,93579,95110,91028,92967,88395,99819,116494,108407,234656,190935,373238,211429,201390
2010-05-30,93579,95110,91028,92967,88395,99819,116494,108407,234656,190935,373238,211429,201390
2010-05-31,94293,97661,91640,97661,89987,98554,116328,108621,183056,208476,357702,213233,199793
2010-06-01,97559,99192,96743,98477,92742,97227,116123,108843,170225,210716,355007,215303,199012
2010-06-02,97559,99192,96743,98477,92742,97227,116123,108843,170225,210716,355007,215303,199012
2010-06-03,99600,99906,98273,98682,95722,96702,115855,109042,96368,194435,303664,214405,196620
2010-06-04,98682,101743,98682,101131,97784,96273,115593,109262,234796,183820,275785,216517,197144
2010-06-05,98682,101743,98682,101131,97784,96273,115593,109262,234796,183820,275785,216517,197144
2010-06-06,98682,101743,98682,101131,97784,96273,115593,109262,234796,183820,275785,216517,197144
2010-06-07,97559,98784,95314,95824,98355,95860,115217,109437,138375,164564,264661,217196,197148
2010-06-08,95824,96539,94293,95314,97886,95447,114858,109583,136775,155308,248445,218384,195342
2010-06-09,95314,99702,94702,97559,97702,94814,114494,109734,140148,149292,234018,219154,194657
2010-06-10,98580,100416,97967,98171,97600,94630,114174,109887,112216,152462,211577,219182,194335
2010-06-11,100212,101539,99600,101437,97661,94615,113952,110059,112035,127910,198145,219954,193985
2010-06-12,100212,101539,99600,101437,97661,94615,113952,110059,112035,127910,198145,219954,193985
2010-06-13,100212,101539,99600,101437,97661,94615,113952,110059,112035,127910,198145,219954,193985
2010-06-14,102049,102559,99600,99906,98477,94528,113669,110230,75795,115394,190003,219030,193306
2010-06-15,100212,102559,98988,100110,99437,94819,113365,110397,81578,104354,164343,217113,192857
2010-06-16,102049,102049,100110,101437,100212,95222,113074,110580,64995,89324,154021,216043,192843
2010-06-17,101641,103070,97967,97967,100171,95452,112751,110733,138763,94633,152584,216802,193365
